Order_ID,Date,Region,Salesperson,Category,Product,Channel,Units,Unit_Price,Revenue,Cost,Profit
ORD-102914,46032,East,Marcus Reed,Clothing,Jacket,Marketplace,6,85.69,514.14,293.47,220.67
ORD-102918,46032,South,Chris Brown,Home,Coffee Maker,Online,5,127.5,637.5,412.89,224.61
ORD-102920,46032,North,Nina Patel,Home,Vacuum,Store,6,185.35,1112.1,738.04,374.06
ORD-103292,46032,East,David Lee,Home,Air Fryer,Store,2,142.41,284.82,195.89,88.93
ORD-103337,46032,East,Sarah Kim,Sports,Dumbbells,Store,1,76.23,76.23,46.54,29.69
ORD-103653,46032,South,Ana Lopez,Electronics,Monitor,Online,2,236.81,473.62,339.19,134.43
ORD-103766,46032,West,Tom Nguyen,Electronics,Keyboard,Store,5,63.18,315.9,182.9,133
ORD-104062,46032,South,Chris Brown,Electronics,Headphones,Store,2,93.2,186.4,120,66.4
ORD-104081,46032,South,Ana Lopez,Clothing,Hoodie,Online,1,59.28,59.28,30.58,28.7
ORD-104093,46032,North,Emily Chen,Home,Coffee Maker,Online,3,113.21,339.63,224.13,115.5
ORD-104552,46032,South,Ana Lopez,Sports,Dumbbells,Store,1,73.09,73.09,44.22,28.87
ORD-104640,46032,West,Jordan Smith,Sports,Running Shoes,Online,2,115.46,230.92,134.94,95.98
ORD-104791,46032,South,Mike Davis,Electronics,Headphones,Online,5,84.87,424.35,262.76,161.59
ORD-100271,46033,West,Rachel Green,Home,Blender,Online,1,79.51,79.51,54.74,24.77
ORD-100349,46033,South,Ana Lopez,Home,Air Fryer,Marketplace,5,139.81,699.05,457.21,241.84
ORD-100392,46033,South,Ana Lopez,Clothing,Hoodie,Marketplace,1,56.1,56.1,28.64,27.46
ORD-100514,46033,West,Rachel Green,Electronics,Monitor,Marketplace,1,268.47,268.47,193.68,74.79
ORD-100675,46033,East,David Lee,Home,Blender,Online,4,86.91,347.64,228.27,119.37
ORD-101261,46033,North,James Wilson,Clothing,Hoodie,Marketplace,5,64.51,322.55,164.13,158.42
ORD-101396,46033,East,David Lee,Clothing,Sneakers,Online,5,107.23,536.15,327.98,208.17
ORD-101610,46033,East,Sarah Kim,Electronics,Webcam,Store,4,100.09,400.36,234.17,166.19
ORD-101881,46033,East,Sarah Kim,Sports,Yoga Mat,Online,1,41.03,41.03,19.2,21.83
ORD-101937,46033,West,Rachel Green,Sports,Fitness Tracker,Store,1,153.8,153.8,104.37,49.43
ORD-102109,46033,West,Rachel Green,Electronics,Headphones,Online,3,90.63,271.89,169.39,102.5
ORD-102489,46033,West,Rachel Green,Electronics,Keyboard,Store,4,66.77,267.08,152.62,114.46
ORD-102518,46033,East,Sarah Kim,Electronics,Monitor,Store,5,273.54,1367.7,973.46,394.24
ORD-102536,46033,West,Tom Nguyen,Clothing,Jeans,Online,4,69.47,277.88,142.67,135.21
ORD-102561,46033,West,Rachel Green,Sports,Running Shoes,Marketplace,3,122.89,368.67,215.56,153.11
ORD-102769,46033,West,Tom Nguyen,Clothing,Sneakers,Online,5,117.75,588.75,350.92,237.83
ORD-102807,46033,East,Sarah Kim,Electronics,Keyboard,Marketplace,5,62.59,312.95,180.48,132.47
ORD-103144,46033,North,James Wilson,Electronics,Monitor,Store,5,258.44,1292.2,936.46,355.74
ORD-103231,46033,East,David Lee,Home,Vacuum,Store,6,197.73,1186.38,816.68,369.7
ORD-103316,46033,North,James Wilson,Sports,Yoga Mat,Store,6,39.27,235.62,114.11,121.51
ORD-103914,46033,East,Sarah Kim,Sports,Dumbbells,Online,2,80.41,160.82,97.57,63.25
ORD-104015,46033,West,Jordan Smith,Home,Coffee Maker,Marketplace,5,112.61,563.05,351.41,211.64
ORD-104346,46033,South,Ana Lopez,Electronics,Keyboard,Online,1,64.64,64.64,38.53,26.11
ORD-104431,46033,North,Nina Patel,Electronics,Webcam,Store,2,99.32,198.64,115.92,82.72
ORD-104517,46033,North,James Wilson,Electronics,Webcam,Online,3,111.76,335.28,195.9,139.38
ORD-100153,46034,West,Rachel Green,Home,Coffee Maker,Online,5,117.6,588,387.61,200.39
ORD-100251,46034,East,David Lee,Sports,Fitness Tracker,Online,5,142.2,711,455.78,255.22
ORD-101184,46034,North,James Wilson,Home,Air Fryer,Online,1,147.03,147.03,101.78,45.25
ORD-101303,46034,West,Tom Nguyen,Electronics,Headphones,Store,4,96.32,385.28,240.96,144.32
ORD-101588,46034,North,James Wilson,Home,Air Fryer,Online,1,154.56,154.56,103.54,51.02
ORD-102150,46034,South,Ana Lopez,Sports,Dumbbells,Online,1,77.39,77.39,49.02,28.37
ORD-102179,46034,North,Nina Patel,Clothing,Jeans,Store,1,65.15,65.15,34.87,30.28
ORD-102560,46034,North,Nina Patel,Home,Vacuum,Online,4,193.56,774.24,527.8,246.44
ORD-102621,46034,South,Ana Lopez,Electronics,Keyboard,Store,4,62,248,145.63,102.37
ORD-102973,46034,West,Rachel Green,Clothing,Jacket,Online,6,88.8,532.8,297.2,235.6
ORD-103186,46034,West,Tom Nguyen,Sports,Fitness Tracker,Online,2,149.43,298.86,190.77,108.09
ORD-103270,46034,East,Sarah Kim,Home,Air Fryer,Online,2,159.39,318.78,210.65,108.13
ORD-103349,46034,North,Emily Chen,Home,Air Fryer,Online,4,143.18,572.72,398.5,174.22
ORD-103682,46034,West,Rachel Green,Electronics,Webcam,Store,5,103.76,518.8,300.72,218.08
ORD-104001,46034,West,Jordan Smith,Clothing,Sneakers,Marketplace,3,117.98,353.94,215.51,138.43
ORD-104328,46034,North,Emily Chen,Home,Vacuum,Online,5,207.58,1037.9,698.93,338.97
ORD-104759,46034,South,Mike Davis,Sports,Running Shoes,Online,6,133.02,798.12,483.19,314.93
ORD-104868,46034,South,Chris Brown,Home,Coffee Maker,Store,2,129.8,259.6,164.22,95.38
ORD-100186,46035,East,David Lee,Electronics,Keyboard,Online,5,61.29,306.45,178.63,127.82
ORD-100235,46035,South,Mike Davis,Clothing,Hoodie,Store,1,56.41,56.41,27.5,28.91
ORD-100450,46035,West,Rachel Green,Clothing,Jacket,Store,5,101.81,509.05,272.9,236.15
ORD-100550,46035,West,Tom Nguyen,Home,Coffee Maker,Store,5,113.67,568.35,357.44,210.91
ORD-100568,46035,West,Rachel Green,Electronics,Webcam,Online,4,100.68,402.72,235.88,166.84
ORD-100936,46035,East,Marcus Reed,Home,Blender,Online,5,91.18,455.9,303.57,152.33
ORD-101185,46035,East,David Lee,Clothing,Hoodie,Store,6,54.1,324.6,164.74,159.86
ORD-101221,46035,East,Sarah Kim,Home,Vacuum,Online,6,190.16,1140.96,802.75,338.21
ORD-101285,46035,North,Emily Chen,Sports,Fitness Tracker,Online,2,136.23,272.46,178.79,93.67
ORD-101366,46035,North,Emily Chen,Clothing,Jacket,Store,4,98.33,393.32,210.1,183.22
ORD-101542,46035,East,Sarah Kim,Electronics,Headphones,Store,6,90.42,542.52,348.98,193.54
ORD-101798,46035,East,David Lee,Electronics,Headphones,Store,4,92.46,369.84,226.17,143.67
ORD-102608,46035,East,Sarah Kim,Electronics,Headphones,Online,4,96.64,386.56,235.92,150.64
ORD-102693,46035,North,Emily Chen,Sports,Yoga Mat,Marketplace,6,36.8,220.8,104.26,116.54
ORD-102827,46035,East,Sarah Kim,Electronics,Keyboard,Online,3,70.25,210.75,124.61,86.14
ORD-103087,46035,North,Nina Patel,Home,Coffee Maker,Store,5,130.41,652.05,416.33,235.72
ORD-103175,46035,North,Emily Chen,Electronics,Keyboard,Online,4,59.04,236.16,134.65,101.51
ORD-103197,46035,North,James Wilson,Electronics,Webcam,Online,4,117.58,470.32,280.59,189.73
ORD-103322,46035,North,Nina Patel,Sports,Dumbbells,Marketplace,2,67.86,135.72,83.58,52.14
ORD-103435,46035,East,Marcus Reed,Home,Coffee Maker,Store,3,112.49,337.47,224.25,113.22
ORD-103536,46035,East,Marcus Reed,Clothing,Jeans,Online,4,66.5,266,133.64,132.36
ORD-103690,46035,East,Marcus Reed,Electronics,Keyboard,Store,1,70.21,70.21,41.34,28.87
ORD-103708,46035,North,Emily Chen,Sports,Running Shoes,Online,5,120.05,600.25,367.95,232.3
ORD-103919,46035,North,Emily Chen,Clothing,Sneakers,Online,5,111.7,558.5,333.98,224.52
ORD-103976,46035,North,Emily Chen,Electronics,Headphones,Marketplace,1,97.12,97.12,60.72,36.4
ORD-104099,46035,West,Tom Nguyen,Electronics,Headphones,Store,5,86.77,433.85,260.65,173.2
ORD-104112,46035,East,David Lee,Clothing,Hoodie,Online,3,62,186,92.61,93.39
ORD-104300,46035,North,James Wilson,Sports,Fitness Tracker,Online,3,129.46,388.38,260.32,128.06
ORD-104355,46035,South,Chris Brown,Electronics,Webcam,Online,2,113.75,227.5,134.25,93.25
ORD-104452,46035,North,James Wilson,Electronics,Headphones,Online,3,98.81,296.43,177.1,119.33
ORD-104814,46035,West,Tom Nguyen,Clothing,Jacket,Online,2,88.96,177.92,100.04,77.88
ORD-104985,46035,South,Chris Brown,Electronics,Webcam,Online,4,105.68,422.72,244.23,178.49
ORD-100048,46036,South,Mike Davis,Electronics,Keyboard,Marketplace,5,60.22,301.1,176.24,124.86
ORD-100329,46036,East,Marcus Reed,Electronics,Webcam,Marketplace,5,115.64,578.2,346.13,232.07
ORD-100640,46036,South,Mike Davis,Clothing,Sneakers,Online,4,117.23,468.92,291.93,176.99
ORD-100717,46036,South,Mike Davis,Electronics,Headphones,Store,2,89.76,179.52,112.2,67.32
ORD-101134,46036,East,David Lee,Electronics,Monitor,Online,4,235.74,942.96,645.75,297.21
ORD-101200,46036,East,Marcus Reed,Home,Air Fryer,Store,4,164.48,657.92,451.24,206.68
ORD-101383,46036,East,David Lee,Clothing,Jacket,Online,5,93.21,466.05,257.83,208.22
ORD-101420,46036,West,Rachel Green,Electronics,Headphones,Online,2,94.81,189.62,119.5,70.12
ORD-101515,46036,West,Rachel Green,Clothing,Sneakers,Marketplace,5,116.41,582.05,347.33,234.72
ORD-101734,46036,North,Emily Chen,Sports,Yoga Mat,Store,6,39.84,239.04,117.04,122
ORD-102330,46036,West,Tom Nguyen,Clothing,Jacket,Store,4,103.74,414.96,236.56,178.4
ORD-102682,46036,South,Chris Brown,Sports,Dumbbells,Online,3,71.06,213.18,130.51,82.67
ORD-102887,46036,West,Jordan Smith,Clothing,Hoodie,Marketplace,5,60.83,304.15,148.96,155.19
ORD-103249,46036,East,Sarah Kim,Electronics,Keyboard,Store,2,64.8,129.6,77.7,51.9
ORD-103262,46036,North,Emily Chen,Electronics,Headphones,Store,5,81.91,409.55,253.91,155.64
ORD-103489,46036,North,Nina Patel,Clothing,Hoodie,Marketplace,5,65.36,326.8,162.03,164.77
ORD-103509,46036,East,Sarah Kim,Sports,Fitness Tracker,Store,2,132.61,265.22,176.46,88.76
ORD-103955,46036,East,Sarah Kim,Electronics,Monitor,Marketplace,1,247.78,247.78,170.55,77.23
ORD-104272,46036,South,Chris Brown,Clothing,Jeans,Store,4,65.18,260.72,133.66,127.06
ORD-104278,46036,East,Sarah Kim,Electronics,Headphones,Online,6,93.14,558.84,354.51,204.33
ORD-104538,46036,South,Chris Brown,Electronics,Monitor,Store,3,270.39,811.17,573.9,237.27
ORD-104583,46036,East,David Lee,Clothing,Sneakers,Store,1,117.86,117.86,70.09,47.77
ORD-104682,46036,West,Jordan Smith,Electronics,Monitor,Online,3,259.61,778.83,544.4,234.43
ORD-104751,46036,North,James Wilson,Electronics,Headphones,Online,2,97.87,195.74,123.85,71.89
ORD-104962,46036,East,Sarah Kim,Electronics,Headphones,Store,2,88.83,177.66,109.9,67.76
ORD-100010,46037,South,Chris Brown,Home,Blender,Online,4,77.02,308.08,208.43,99.65
ORD-100178,46037,West,Rachel Green,Home,Coffee Maker,Online,3,116.58,349.74,219.62,130.12
ORD-100325,46037,West,Jordan Smith,Clothing,Hoodie,Store,4,64.11,256.44,132.01,124.43
ORD-100368,46037,East,Marcus Reed,Home,Air Fryer,Store,5,151.36,756.8,511.92,244.88
ORD-100453,46037,South,Ana Lopez,Electronics,Headphones,Online,2,91.87,183.74,118.35,65.39
ORD-100592,46037,South,Chris Brown,Sports,Running Shoes,Store,3,113.34,340.02,198.73,141.29
ORD-100738,46037,West,Rachel Green,Sports,Running Shoes,Online,1,128.72,128.72,77.36,51.36
ORD-100805,46037,North,Emily Chen,Home,Air Fryer,Online,2,137.13,274.26,178.07,96.19
ORD-100960,46037,South,Ana Lopez,Sports,Running Shoes,Marketplace,5,128.13,640.65,376.46,264.19
ORD-101015,46037,East,Sarah Kim,Home,Vacuum,Store,2,173.37,346.74,234.86,111.88
ORD-101051,46037,East,Sarah Kim,Sports,Running Shoes,Store,4,122.11,488.44,292.98,195.46
ORD-101133,46037,East,Marcus Reed,Electronics,Keyboard,Online,3,67.51,202.53,115.55,86.98
ORD-101363,46037,North,Nina Patel,Sports,Dumbbells,Store,2,68.83,137.66,87.24,50.42
ORD-101452,46037,North,Nina Patel,Clothing,Jacket,Store,1,92.63,92.63,51.11,41.52
ORD-101685,46037,East,Marcus Reed,Clothing,Hoodie,Store,4,56.11,224.44,113.74,110.7
ORD-101794,46037,South,Ana Lopez,Home,Coffee Maker,Online,6,109.98,659.88,415.63,244.25
ORD-101850,46037,South,Chris Brown,Home,Coffee Maker,Store,2,114.3,228.6,150.33,78.27
ORD-102086,46037,East,David Lee,Electronics,Keyboard,Store,4,67.88,271.52,162.14,109.38
ORD-102430,46037,South,Chris Brown,Electronics,Webcam,Store,5,113.05,565.25,333.66,231.59
ORD-102529,46037,West,Tom Nguyen,Clothing,Jeans,Store,3,76.52,229.56,116.51,113.05
ORD-102669,46037,East,David Lee,Sports,Fitness Tracker,Marketplace,4,144.75,579,367.38,211.62
ORD-102690,46037,East,David Lee,Home,Vacuum,Online,4,196.83,787.32,540.35,246.97
ORD-102730,46037,East,David Lee,Electronics,Monitor,Store,4,266.67,1066.68,729.06,337.62
ORD-103129,46037,West,Rachel Green,Sports,Fitness Tracker,Online,5,131.22,656.1,441.83,214.27
ORD-103196,46037,North,Emily Chen,Electronics,Keyboard,Marketplace,4,60.03,240.12,135.17,104.95
ORD-103487,46037,South,Mike Davis,Home,Blender,Online,1,77.99,77.99,54.47,23.52
ORD-103559,46037,South,Mike Davis,Electronics,Keyboard,Store,1,63.27,63.27,36.51,26.76
ORD-103840,46037,South,Ana Lopez,Clothing,Jeans,Online,5,67.91,339.55,169.74,169.81
ORD-103941,46037,South,Chris Brown,Home,Blender,Marketplace,1,88.14,88.14,58.33,29.81
ORD-104071,46037,North,James Wilson,Electronics,Monitor,Online,5,240.07,1200.35,851.6,348.75
ORD-104076,46037,East,Marcus Reed,Home,Blender,Online,2,91.39,182.78,124.44,58.34
ORD-104385,46037,West,Tom Nguyen,Home,Coffee Maker,Online,5,111.62,558.1,350.7,207.4
ORD-104839,46037,South,Mike Davis,Clothing,Sneakers,Online,3,110.79,332.37,195.85,136.52
ORD-100254,46038,South,Chris Brown,Sports,Dumbbells,Store,4,78.19,312.76,189.98,122.78
ORD-100459,46038,East,Sarah Kim,Electronics,Webcam,Online,1,114.43,114.43,70.25,44.18
ORD-100473,46038,East,Marcus Reed,Electronics,Headphones,Store,1,82.29,82.29,52.79,29.5
ORD-100654,46038,East,Marcus Reed,Home,Coffee Maker,Online,6,127.71,766.26,473.89,292.37
ORD-100682,46038,East,David Lee,Clothing,Jacket,Online,4,85.58,342.32,187.47,154.85
ORD-100814,46038,South,Mike Davis,Sports,Yoga Mat,Online,5,36.99,184.95,91.62,93.33
ORD-100852,46038,South,Mike Davis,Electronics,Webcam,Online,1,109.95,109.95,64.97,44.98
ORD-100937,46038,East,Marcus Reed,Electronics,Headphones,Marketplace,3,83.6,250.8,160.17,90.63
ORD-101397,46038,South,Chris Brown,Clothing,Jacket,Online,1,97.99,97.99,54.73,43.26
ORD-102004,46038,South,Mike Davis,Home,Coffee Maker,Online,4,120.52,482.08,314.2,167.88
ORD-102633,46038,East,Marcus Reed,Sports,Running Shoes,Store,6,125.24,751.44,448.13,303.31
ORD-103048,46038,South,Ana Lopez,Electronics,Keyboard,Marketplace,6,69.94,419.64,250.87,168.77
ORD-103244,46038,East,David Lee,Clothing,Jeans,Marketplace,5,70.87,354.35,180.95,173.4
ORD-103248,46038,East,Marcus Reed,Sports,Dumbbells,Online,2,81.98,163.96,100.65,63.31
ORD-103437,46038,East,David Lee,Sports,Dumbbells,Online,2,67.86,135.72,82.55,53.17
ORD-104038,46038,East,Sarah Kim,Sports,Dumbbells,Store,1,68.27,68.27,41.79,26.48
ORD-104192,46038,East,David Lee,Electronics,Monitor,Marketplace,2,244.01,488.02,335.42,152.6
ORD-104264,46038,West,Tom Nguyen,Sports,Running Shoes,Store,3,122.27,366.81,213.28,153.53
ORD-104308,46038,East,David Lee,Electronics,Headphones,Store,1,83.25,83.25,51.95,31.3
ORD-104429,46038,North,Emily Chen,Clothing,Sneakers,Marketplace,5,113.7,568.5,351.84,216.66
ORD-104472,46038,East,Marcus Reed,Electronics,Webcam,Online,1,104.51,104.51,61.91,42.6
ORD-104694,46038,South,Ana Lopez,Electronics,Monitor,Marketplace,2,263.33,526.66,379.59,147.07
ORD-104752,46038,North,Emily Chen,Home,Coffee Maker,Store,6,113.19,679.14,419.02,260.12
ORD-104806,46038,East,Marcus Reed,Home,Coffee Maker,Online,2,117.57,235.14,150.99,84.15
ORD-100001,46039,North,Nina Patel,Sports,Yoga Mat,Online,5,43.8,219,107.32,111.68
ORD-100496,46039,South,Chris Brown,Electronics,Monitor,Marketplace,2,246.96,493.92,344.28,149.64
ORD-100748,46039,West,Rachel Green,Sports,Yoga Mat,Online,3,41.7,125.1,60.66,64.44
ORD-100751,46039,East,David Lee,Electronics,Headphones,Store,5,96.76,483.8,302.41,181.39
ORD-100784,46039,North,Emily Chen,Home,Blender,Marketplace,6,91.47,548.82,362.54,186.28
ORD-100816,46039,West,Tom Nguyen,Sports,Fitness Tracker,Store,1,147.62,147.62,97.82,49.8
ORD-100907,46039,North,Nina Patel,Electronics,Webcam,Marketplace,4,115,460,275.89,184.11
ORD-101011,46039,East,David Lee,Electronics,Monitor,Store,4,248.09,992.36,679.52,312.84
ORD-101439,46039,West,Tom Nguyen,Electronics,Monitor,Store,1,270.36,270.36,186.39,83.97
ORD-101781,46039,North,Nina Patel,Electronics,Webcam,Marketplace,1,116.13,116.13,68.5,47.63
ORD-101839,46039,South,Mike Davis,Electronics,Monitor,Marketplace,2,230.9,461.8,310.96,150.84
ORD-102120,46039,West,Rachel Green,Home,Blender,Online,4,85.46,341.84,224.07,117.77
ORD-102136,46039,East,David Lee,Home,Coffee Maker,Online,5,126.2,631,410.48,220.52
ORD-102178,46039,South,Mike Davis,Sports,Yoga Mat,Marketplace,1,43.14,43.14,21.47,21.67
ORD-102473,46039,West,Jordan Smith,Home,Coffee Maker,Marketplace,6,130.26,781.56,508.45,273.11
ORD-102485,46039,West,Tom Nguyen,Home,Coffee Maker,Store,3,108.68,326.04,209.99,116.05
ORD-102670,46039,West,Tom Nguyen,Electronics,Webcam,Store,1,110.06,110.06,63.65,46.41
ORD-103281,46039,East,David Lee,Home,Coffee Maker,Online,1,121.08,121.08,77.52,43.56
ORD-103530,46039,West,Jordan Smith,Electronics,Webcam,Online,2,110.48,220.96,128.2,92.76
ORD-104131,46039,East,Sarah Kim,Electronics,Webcam,Online,1,102.25,102.25,59.08,43.17
ORD-104245,46039,West,Tom Nguyen,Clothing,Jeans,Store,6,70.18,421.08,221.32,199.76
ORD-104570,46039,North,Nina Patel,Electronics,Headphones,Online,1,92.78,92.78,56.41,36.37
ORD-104863,46039,West,Tom Nguyen,Home,Coffee Maker,Online,2,121.71,243.42,149.8,93.62
ORD-100475,46040,North,Emily Chen,Electronics,Webcam,Store,3,116.63,349.89,211.69,138.2
ORD-100559,46040,West,Jordan Smith,Home,Air Fryer,Store,5,149.24,746.2,514.57,231.63
ORD-100583,46040,North,Emily Chen,Clothing,Sneakers,Online,4,108.92,435.68,258.68,177
ORD-100653,46040,South,Mike Davis,Clothing,Jacket,Store,1,96.44,96.44,52.21,44.23
ORD-101034,46040,East,Sarah Kim,Home,Vacuum,Store,4,184.85,739.4,515.33,224.07
ORD-101619,46040,East,Marcus Reed,Sports,Fitness Tracker,Store,6,152.78,916.68,600.8,315.88
ORD-101774,46040,West,Jordan Smith,Sports,Yoga Mat,Marketplace,4,43.29,173.16,79.81,93.35
ORD-101896,46040,South,Ana Lopez,Home,Blender,Store,3,81.62,244.86,168.14,76.72
ORD-101958,46040,West,Rachel Green,Electronics,Keyboard,Store,1,60.1,60.1,35.62,24.48
ORD-102321,46040,West,Tom Nguyen,Sports,Yoga Mat,Online,1,38.7,38.7,18.63,20.07
ORD-102348,46040,West,Rachel Green,Electronics,Monitor,Marketplace,5,233.43,1167.15,830.66,336.49
ORD-102566,46040,South,Mike Davis,Sports,Running Shoes,Store,5,125.17,625.85,381.92,243.93
ORD-102600,46040,North,James Wilson,Home,Blender,Online,1,90.75,90.75,59.75,31
ORD-103064,46040,East,David Lee,Clothing,Jeans,Marketplace,5,65.21,326.05,170.94,155.11
ORD-103079,46040,South,Chris Brown,Home,Air Fryer,Online,4,156.06,624.24,433.95,190.29
ORD-103392,46040,East,Sarah Kim,Electronics,Webcam,Marketplace,6,109.46,656.76,382.95,273.81
ORD-103687,46040,West,Jordan Smith,Home,Blender,Marketplace,2,85.03,170.06,116.24,53.82
ORD-103934,46040,South,Mike Davis,Electronics,Monitor,Online,4,235.6,942.4,666.44,275.96
ORD-104474,46040,North,Nina Patel,Clothing,Hoodie,Online,4,63.9,255.6,126.1,129.5
ORD-104674,46040,East,Marcus Reed,Home,Vacuum,Store,5,205.26,1026.3,729.57,296.73
ORD-100093,46041,West,Tom Nguyen,Electronics,Webcam,Store,4,99.65,398.6,237.27,161.33
ORD-100098,46041,East,David Lee,Electronics,Keyboard,Store,1,66.75,66.75,38.23,28.52
ORD-100174,46041,South,Chris Brown,Home,Vacuum,Store,2,182.96,365.92,253.78,112.14
ORD-100332,46041,South,Chris Brown,Sports,Fitness Tracker,Online,1,137.29,137.29,87.57,49.72
ORD-100470,46041,East,Sarah Kim,Clothing,Jacket,Online,4,87.21,348.84,190.84,158
ORD-100493,46041,North,Nina Patel,Clothing,Jeans,Online,5,74.5,372.5,196.67,175.83
ORD-100543,46041,South,Ana Lopez,Clothing,Sneakers,Online,5,105.02,525.1,302.85,222.25
ORD-100837,46041,East,Sarah Kim,Electronics,Keyboard,Store,5,65.18,325.9,189.85,136.05
ORD-100933,46041,West,Tom Nguyen,Electronics,Monitor,Store,1,229.18,229.18,157.53,71.65
ORD-100986,46041,West,Rachel Green,Electronics,Webcam,Marketplace,4,106.92,427.68,257.16,170.52
ORD-101127,46041,South,Mike Davis,Electronics,Keyboard,Online,3,61.35,184.05,108.51,75.54
ORD-101188,46041,West,Jordan Smith,Home,Coffee Maker,Online,1,112.91,112.91,72.54,40.37
ORD-101763,46041,North,Emily Chen,Electronics,Webcam,Store,4,112.65,450.6,269.24,181.36
ORD-101777,46041,West,Rachel Green,Clothing,Jacket,Online,4,85.85,343.4,189.54,153.86
ORD-101915,46041,East,David Lee,Electronics,Headphones,Online,3,93.18,279.54,167.42,112.12
ORD-101981,46041,West,Tom Nguyen,Home,Vacuum,Online,3,175.75,527.25,367.05,160.2
ORD-102142,46041,North,James Wilson,Sports,Running Shoes,Online,6,117.04,702.24,409.24,293
ORD-102188,46041,South,Mike Davis,Sports,Running Shoes,Store,3,122.9,368.7,218.28,150.42
ORD-102206,46041,North,James Wilson,Home,Coffee Maker,Store,6,115.51,693.06,459.23,233.83
ORD-102503,46041,East,David Lee,Clothing,Jeans,Online,1,74.57,74.57,38.66,35.91
ORD-102515,46041,North,Emily Chen,Home,Air Fryer,Online,2,138.39,276.78,179.06,97.72
ORD-102614,46041,West,Tom Nguyen,Home,Coffee Maker,Marketplace,6,114.43,686.58,433.81,252.77
ORD-102715,46041,South,Ana Lopez,Electronics,Keyboard,Marketplace,6,62.16,372.96,217.33,155.63
ORD-102816,46041,South,Ana Lopez,Sports,Fitness Tracker,Marketplace,2,135.92,271.84,172.34,99.5
